Iconografia;Tema
' ... ogni pianta, che non è stata piantata dal Padre mio celeste verrà sradicata' ~ parabole di Cristo (Mt. 15, 13);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
altre parabole e massime di Cristo ~ attività agricole;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
parabole e massime di Cristo ~ animali;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il buon pastore (Cristo) protegge le sue pecore dai lupi: 'Io sono il buon pastore' (Gv. 10, 1-16);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'Io sono la porta delle pecore' ~ parabola del buon pastore;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'ladri e briganti' salgono sul tetto dell'ovile ~ parabola del buon pastore;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
le pecore seguono il buon pastore ~ parabola del buon pastore;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il mercenario, a differenza del pastore, quando vede arrivare il lupo fugge ~ parabola del buon pastore;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'Ho altre pecore, che non sono di questo ovile' ~ parabola del buon pastore;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"la pecora smarrita, cercata e infine ritrovata dal pastore ~ parabola del buon pastore (Mt. 18, 12-14; Lc. 15, 4-7)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
lupo travestito da pastore ~ parabola del buon pastore;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
falsi profeti in veste di pecore ~ parabola del buon pastore (Mt. 7, 15);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'come il pastore (il Figlio dell'uomo) separa le pecore dai capri' (Mt. 25, 32);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
l'asino o il bue caduto nel pozzo ~ parabole di Cristo (Lc. 14, 5);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
altre parabole e massime di Cristo ~ animali;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
parabole e massime di Cristo ~ rapporti tra padrone e servo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"'nessun servo può servire due padroni' ~ parabole di Cristo (Mt. 6, 24; Lc. 16, 13)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il servo spietato: il re gli cancella i debiti ~ parabole di Cristo (Mt. 18, 23-35);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il servo afferra il servo suo compagno che gli deve del denaro, e lo fa imprigionare ~ parabola del servo spietato;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il re ammonisce il servo per la sua mancanza di misericordia e lo consegna agli aguzzini ~ parabola del servo spietato;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
l'amministratore, dopo essere stato licenziato, fa in modo che i debitori del suo padrone cambino i loro debiti (Lc. 16, 1-8);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il creditore e i due debitori (Lc. 7, 41-42);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
altre parabole e massime di Cristo ~ rapporti tra padrone e servo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
parabole e massime di Cristo ~ prudenza e accortezza;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
le vergini sagge e le stolte ~ parabole di Cristo (Mt. 25, 1-13);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
le vergini sagge e le stolte dormono;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
quando arriva lo sposo, tutte si svegliano e le vergini stolte chiedono alle sagge olio per le loro lampade;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"le vergini sagge sono fatte entrare in casa con lo sposo (Cristo); le vergini stolte vengono lasciate fuori";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
rappresentazioni non narrative delle vergini sagge e stolte;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
rappresentazione di una o più vergini sagge;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
rappresentazione di una o più vergini stolte;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il padrone della casa parte per un lungo viaggio ~ parabole di Cristo (Mc. 13, 34-37);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
alcuni tra i servi sono in attesa del ritorno del padrone, altri dormono;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"parabola dei talenti o denari ~ parabole di Cristo (Mt. 25, 14-30; Lc. 19, 12-27)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il padrone distribuisce i talenti tra i suoi servi;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"due dei servi fanno fruttare il denaro; uno lo seppellisce";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
al ritorno del padrone i servi rendono conto dei loro debiti e sono ricompensati secondo le loro capacità;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
due servi sono ricompensati, il terzo viene gettato fuori nelle tenebre;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
calcolo preventivo del costo per la costruzione di una torre (Lc. 14, 28-30);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
un re che sta per partire in guerra, esamina le sue possibilità (Lc. 14, 31-32);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
la dramma perduta (Lc. 15, 8-9);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
altre parabole e massime di Cristo ~ prudenza e accortezza;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
parabole e massime di Cristo ~ ricchezza e povertà;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il ricco stolto, colto dalla morte dopo aver risparmiato tutto il suo denaro per costruire nuovi granai (Lc. 12, 16-21);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il ricco (Epulone) banchetta, mentre il povero Lazzaro sta morendo di fame alla porta (i cani leccano le piaghe di Lazzaro) (Lc. 16, 19-31);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Lazzaro muore: la sua anima è condotta nel seno di Abramo dagli angeli;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
l'anima di Lazzaro nel seno di Abramo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Epulone muore: la sua anima viene portata all'inferno dai diavoli;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
sepoltura del ricco Epulone;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"all'inferno il ricco Epulone vede Lazzaro in paradiso; in genere il ricco indica la propria lingua";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
parabole e massime di Cristo ~ amore umano e divino;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il buon Samaritano (Lc. 10, 30-37);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
un viandante è attaccato dai briganti ~ parabola del buon Samaritano;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
un sacerdote e/o un levita passano oltre senza curarsi dell'uomo ferito ~ parabola del buon Samaritano;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
un Samaritano cura le ferite del viandante;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il Samaritano fa salire il viandante ferito sulla sua cavalcatura (asino o cavallo) e lo conduce in una locanda;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"il Samaritano e il viandante ferito arrivano alla locanda; il viandante viene curato";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il Samaritano paga l'albergatore;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
l'amico importuno, chiede all'amico di prestargli tre pani, e questi non vuole alzarsi per darglieli (Lc. 11, 5-8);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"la grande cena; il banchetto nuziale del re ~ parabole di Cristo (Mt. 22, 1-14; Lc. 14, 16-24)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
primi inviti al banchetto ~ parabola del banchetto nuziale del re;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
gli invitati al banchetto nuziale del re declinano l'invito;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
secondi inviti al banchetto nuziale del re: i servi vengono uccisi;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
informato dell'assassinio il re si vendica degli invitanti riluttanti dando alle fiamme la loro città ~ parabola del banchetto di nozze del re;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
poveri, storpi e ciechi vengono fatti entrare e sedere alla tavola ~ parabola del banchetto di nozze del re;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il re vede un invitato privo dell'abito nuziale: 'legatelo mani e piedi e gettatelo fuori nelle tenebre';Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
l'ospite indegno viene trascinato fuori ~ parabola del banchetto di nozze del re;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
parabola del figliol prodigo (Lc. 15, 11-32);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"il figlio chiede la sua parte di eredità; il padre gliela dà (una borsa di denaro)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
commiato e partenza del figliol prodigo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il figliol prodigo tra le prostitute che banchetta e dissipa il suo patrimonio, in genere in un bordello o in una locanda;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
quando ha sperperato tutto il suo denaro viene cacciato via dalle prostitute;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il figliol prodigo, spinto dal bisogno, domanda a un fattore di lavorare;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il figliol prodigo cura i maiali e mangia dal loro trogolo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il figliol prodigo rimpiange la sua vita passata e prega;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il figliol prodigo torna a casa, dove trova il padre ad attenderlo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il figliol prodigo si inginocchia davanti al padre che lo prende tra le braccia;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
festosa accoglienza del figliol prodigo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"preparativi, p.es.: al figliol prodigo vengono date nuove vesti; viene macellato il vitello grasso; il figlio maggiore protesta";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
altre parabole e massime di Cristo ~ amore umano e divino;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
parabole e massime di Cristo ~ regno dei cieli e religione;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"'il regno dei cieli è simile al lievito ...' ~ parabole di Cristo (Mt. 13, 33; Lc. 13, 20-21)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'il regno dei cieli è simile a un tesoro nascosto in un campo' ~ parabole di Cristo (Mt. 13, 44);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'il regno dei cieli è simile a un mercante che va in cerca di perle preziose' ~ parabole di Cristo (Mt. 13, 45-46);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'il regno dei cieli è simile a una rete gettata nel mare, che raccoglie ogni genere di pesci' (Mt. 13, 47-48);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'il regno dei cieli è simile al padrone di casa che estrae dal suo tesoro ...' (Mt. 13, 52);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
' non può rimanere nascosta una città collocata sopra un monte' ~ parabole di Cristo (Mt. 5, 14);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"la candela (o lucerna) accesa sotto il moggio (in un luogo nascosto, sotto il letto, o coperta con un vaso) ~ parabole di Cristo (Mt. 5, 15; Mc. 4, 21; Lc. 8, 16)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'Se invece io scaccio i demoni con il dito di Dio ...' ~ parabole di Cristo (Lc. 11, 20);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
altre parabole e massime di Cristo ~ regno dei cieli e religione;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
altre parabole e massime di Cristo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il giudice iniquo e la vedova importuna (Lc. 18, 2-5);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il fariseo in preghiera e il pubblicano penitente nel tempio (Lc. 18, 10-14);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
l'umile invitato alle nozze a cui viene offerto un posto migliore ~ parabole di Cristo ('Amico, passa più avanti') (Lc. 14, 8-11);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo e la preghiera;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo prega (in generale), p.es.: nel deserto;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"i discepoli cercano Cristo che sta pregando (Mc. 1, 35-37; Lc. 4, 42)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
modalità della preghiera secondo Cristo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'quando preghi, va nella tua stanza' ~ modalità della preghiera secondo Cristo (Mt. 6, 6);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'quando vi mettete a pregare, se avete qualcosa contro qualcuno, perdonate' ~ modalità della preghiera secondo Cristo (Mc.11, 25);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'pregate per i vostri persecutori' ~ modalità della preghiera secondo Cristo (Mt. 5, 44);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"'tutto quello che chiederete con fede nella preghiera, lo otterrete' ~ modalità della preghiera secondo Cristo (Mt. 21, 22; Mc. 11, 24)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"il Padre nostro (Mt. 6, 9-13; Lc. 11, 2-4)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'Padre nostro che sei nei cieli' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'sia santificato il tuo nome' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'venga il tuo regno' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'sia fatta la tua volontà, come in cielo così in terra' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'dacci oggi il nostro pane quotidiano' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'e rimetti a noi i nostri debiti, come noi li rimettiamo ai nostri debitori' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'e non ci indurre in tentazione' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'ma liberaci dal male' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'perché tuo è il regno' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'tua è la potenza' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'e la gloria, nei secoli' ~ il Padre nostro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"Allora venne una voce dal cielo: ""L'ho glorificato, e lo glorificherò di nuovo!"" (Gv. 12, 28-29)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Filippo e Andrea nel loro cammino verso Cristo per dirgli alcuni Greci vogliono incontrarlo (Gv 12:20-22);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Passione di Cristo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
preludio alla Passione;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"Cristo predice la sua Passione (in varie occasioni) (Mt. 16, 21; 17, 22-23; Mc. 8, 32; 9, 31; Lc. 9, 22; 9, 44)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"Caifa e i sacerdoti congiurano contro Cristo (Mt. 26, 3-5; Mc. 14, 1-2; Lc. 22, 2; Gv. 11, 47-53)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Caifa predice la Passione di Cristo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"cena in Betania (in casa di Simone il lebbroso) (Mt. 26, 6-13; Mc. 14, 3-9; Gv. 12, 1-11)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Maria (Maddalena) unge il capo di Cristo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Maria (Maddalena) unge i piedi di Cristo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
i sommi sacerdoti cospirano contro Lazzaro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"ingresso a Gerusalemme: la folla stende i propri mantelli davanti a Cristo che cavalca un'asina, agitando rami di palma (Mt. 21, 1-11, 14-16, Mc. 11, 1-11; Lc. 19, 28-40; Gv. 12, 12-19)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
ricerca dell'asina ~ ingresso di Cristo a Gerusalemme;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
i discepoli riescono ad avere l'asina dopo le iniziali proteste del padrone ~ ingresso di Cristo a Gerusalemme;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Osanna dei bambini nel tempio;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Filippo e Andrea che raggiungono Cristo per comunicargli che alcuni Greci lo vorrebbero incontrare (Gv 12:20-22);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"purificazione del tempio (prima e seconda): Cristo caccia i cambiamonete dal tempio con la frusta (Mt. 21, 12-13; Mc. 11, 15-17; Lc. 19, 45-46; Gv. 2, 14-19)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
i Giudei, dopo la purificazione del tempio, chiedono a Cristo un segno;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'distruggete questo tempio e in tre giorni io lo farò risorgere' ~ purificazione del tempio;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo piange su Gerusalemme e la sua futura distruzione (Lc. 19, 41-44);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
segni in terra e in cielo che preannunciano la distruzione di Gerusalemme (Lc. 21, 25);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo si congeda da Maria, di solito è presente Maria Maddalena;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
episodi relativi all'Ultima Cena;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"preparativi della Pasqua ~ Ultima Cena Mt. 26, 17-20; Mc. 14, 12-17; Lc. 22, 7-14)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
due discepoli seguono un uomo con una brocca d'acqua;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
i discepoli discutono su chi tra loro possa essere stimato il più grande (Lc. 22, 24);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo lava i piedi degli apostoli (Gv. 13, 1-20);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo lava i piedi di Pietro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"Ultima Cena (in generale) (Mt. 26, 21-35; Mc. 14, 18-31; Lc. 22, 3; 22, 15-23; Gv. 13, 21-38)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
preannuncio del tradimento di Cristo, e reazione degli apostoli;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Giuda Iscariota si rivela come il traditore di Cristo (comunione di Giuda);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Satana entra in Giuda ~ Ultima Cena;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo predice il rinnegamento di Pietro;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"istituzione dell'Eucaristia, ovvero Cristo che mostra o benedice il pane (l'ostia) e/o il vino (Mt. 26, 26-27; Mc. 14, 22-23; Lc. 22, 19-20; Gv. 13, 26; 1 Cor. 11, 23-25)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
comunione degli apostoli: Cristo distribuisce il pane (ostia) e/o il vino agli apostoli;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
rappresentazioni inconsuete dell'Ultima Cena, p.es.: gli apostoli sono sostituiti da altre persone;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"Giuda si reca dai sommi sacerdoti, tradisce Cristo e riceve il compenso (Mt. 26, 14-16; Mc. 14, 10-11; Lc. 22, 4-6)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo si rivolge ai discepoli dopo l'Ultima Cena (Gv. 14-16);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
rappresentazioni del contenuto dei discorsi di Cristo dopo l'Ultima Cena;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
rappresentazioni del contenuto dei discorsi di Cristo dopo l'Ultima Cena (con LIBRO CAPITOLO, VERSI);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'nella casa del Padre mio vi sono molti posti';Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
'Quando verrà lo Spirito di verità...';Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
una donna che partorisce soffre, ma gioisce quando ha dato alla luce il suo bambino;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
preghiera di Cristo per gli apostoli (Gv. 17, 1-26);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
arresto di Cristo, processo e tortura;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"Getsemani, Monte degli Ulivi, 'Oelberg' (Mt. 26, 36-56; Mc. 14, 32-52; Lc. 22, 39-53; Gv. 18, 1-12)";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo sulla via o nell'orto di Getsemani (non ancora in preghiera);Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
orazione di Cristo nell'orto di Getsemani durante la notte;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
agonia di Cristo: per confortarlo uno o più angeli appaiono a Cristo col calice e/o la croce;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"agonia di Cristo; con tre (o con gli undici) apostoli addormentati";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
gli apostoli addormentati (senza altri personaggi) ~ orto di Getsemani;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo invita gli apostoli a rimanere svegli in preghiera ~ orto di Getsemani;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
il bacio di Giuda: accompagnato da soldati con torce e lanterne bacia Cristo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
"Cristo si fa riconoscere; i soldati cadono a terra ~ il bacio di Giuda";Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
l'arresto di Cristo ~ orto di Getsemani;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Pietro sguaina la spada e taglia l'orecchio a Malco;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Malco è risanato da Cristo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo viene portato via ~ orto di Getsemani;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
Cristo è trascinato attraverso il ruscello Cedron;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
i discepoli abbandonano Cristo e fuggono;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
uno dei discepoli viene quasi catturato, ma riesce a scappare semivestito, o nudo;Bibbia_storie_dal_Vecchio_e_dal_Nuovo_Testamento)
